timestamp,close,high,low,trade_count,open,volume,vwap,EMA_50,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist
2022-12-09 05:00:00+00:00,393.28,397.62,393.15,483853,394.94,81353584,395.484909,390.5126386982614,406.7649004082595,49.57761413785244,3.155643579903142,4.701454087445649,-1.545810507542507
2022-12-12 05:00:00+00:00,398.95,398.95,393.412,442294,394.11,75405835,396.379045,390.84351561205506,406.6871402051923,54.512891985033065,3.068006860836306,4.374764642123781,-1.3067577812874749
2022-12-13 05:00:00+00:00,401.97,410.49,399.07,894907,410.22,123782534,403.752566,391.27984833315094,406.6402034867327,56.93092553641828,3.2052942534666613,4.1408705643923565,-0.9355763109256952
2022-12-14 05:00:00+00:00,399.4,405.5,396.31,851107,401.61,108111349,401.197115,391.59828565341957,406.56816166099406,54.28623661727253,3.0713137861147857,3.9269592087368426,-0.8556454226220569
2022-12-15 05:00:00+00:00,389.63,395.25,387.885,851158,394.3,117705889,390.185716,391.52109798073644,406.39962273899414,45.61165888938251,2.151969388205373,3.5719612446305486,-1.4199918564251757
2022-12-16 05:00:00+00:00,383.27,386.575,381.04,744379,385.18,118935616,383.313969,391.19752551090363,406.1694772391036,41.01684339045955,0.8998110207469381,3.037531199853827,-2.1377201791068887
2022-12-19 05:00:00+00:00,380.02,383.82,378.28,521301,383.47,79878103,380.520396,390.75919117714267,405.90928343572944,38.862410957899385,-0.3507382531392409,2.3598773092552134,-2.7106155623944543
2022-12-20 05:00:00+00:00,380.54,382.23,377.85,513483,379.23,74427240,380.652492,390.3584385819606,405.6568527547769,39.41077717505804,-1.2850348266611036,1.6308948820719502,-2.915929708733054
2022-12-21 05:00:00+00:00,386.23,387.41,382.69,478300,383.25,78167369,385.729961,390.19653902972686,405.46355073731644,45.202608130893395,-1.5484861611678298,0.9950186734239943,-2.543504834591824
2022-12-22 05:00:00+00:00,380.72,386.2134,374.77,679690,383.05,100120855,378.73883,389.824910048169,405.21734625236803,41.10492500001868,-2.176791495483144,0.36065663964256667,-2.5374481351257105
2022-12-23 05:00:00+00:00,382.91,383.06,378.03,440048,379.65,59746356,381.401058,389.55373710510355,404.9953826080658,43.304801779073145,-2.469545914157777,-0.20538387111750211,-2.264162043040275
2022-12-27 05:00:00+00:00,381.4,383.15,379.65,429000,382.79,51638180,381.687532,389.23398270882495,404.7606026816174,42.1361326692977,-2.7912247787699584,-0.7225520526479934,-2.068672726121965
2022-12-28 05:00:00+00:00,376.66,383.39,376.42,503138,381.33,70911520,378.853308,388.74088534769453,404.48099469473567,38.613400411665225,-3.3895632079815528,-1.2559542837147053,-2.1336089242668477
2022-12-29 05:00:00+00:00,383.44,384.35,379.08,481641,379.63,66970877,382.974511,388.5330074909222,404.2716315634448,45.61704074499357,-3.2788646757913966,-1.6605363621300437,-1.6183283136613529
2022-12-30 05:00:00+00:00,382.43,382.58,378.43,547366,380.64,83957691,380.729005,388.2936738638272,404.0543018961469,44.79711102501765,-3.235338877912625,-1.9754968652865603,-1.2598420126260645
2023-01-03 05:00:00+00:00,380.82,386.43,377.831,590240,384.37,74850731,380.745269,388.0005886142654,403.8231148126032,43.45622847987947,-3.292800559028592,-2.238957604034967,-1.053842954993625
2023-01-04 05:00:00+00:00,383.76,385.88,380.0,632808,383.18,85934098,383.265078,387.8342910215491,403.62348182939326,46.599570362354704,-3.0657656874352597,-2.404319220715026,-0.6614464667202338
2023-01-05 05:00:00+00:00,379.38,381.84,378.76,530899,381.72,76970456,380.035868,387.50275019717463,403.382253154474,42.78367549153116,-3.2023535722275938,-2.5639260910175397,-0.6384274812100541
2023-01-06 05:00:00+00:00,388.08,389.25,379.4127,685781,382.61,104026233,385.902328,387.52538744434423,403.2299919290563,51.31204230921062,-2.5788557204582503,-2.566912016905682,-0.011943703552568241
2023-01-09 05:00:00+00:00,387.86,393.7,387.67,549428,390.37,73978071,390.656766,387.5385095053503,403.0770566859811,51.104601578215714,-2.0785214409187347,-2.4692339017082925,0.3907124607895578
2023-01-10 05:00:00+00:00,390.58,390.65,386.27,471959,387.25,65358094,389.040646,387.6577836423954,402.95270786323505,53.60209313594737,-1.4458547382490679,-2.2645580690164477,0.8187033307673799
2023-01-11 05:00:00+00:00,395.52,395.6,391.38,452704,392.23,68881080,393.616153,387.9661058524975,402.8787505710636,57.81636693826087,-0.5396246465477361,-1.9195713845227056,1.3799467379749695
2023-01-12 05:00:00+00:00,396.96,398.485,392.42,665043,396.67,90157699,396.309109,388.3188075837721,402.81985753055557,58.985809066787695,0.29140604805070325,-1.477375898008024,1.7687819460587273
2023-01-13 05:00:00+00:00,398.5,399.1,393.34,467201,393.62,63859516,396.718299,388.71807003146733,402.7768738735351,60.25481085658241,1.062026608798135,-0.9694953966467922,2.031522005444927
2023-01-17 05:00:00+00:00,397.77,400.23,397.06,437654,398.48,62677281,398.242945,389.07304767729215,402.7270542330025,59.317894893318424,1.5954526708219419,-0.45650578315304546,2.0519584539749873
2023-01-18 05:00:00+00:00,391.49,400.12,391.28,642981,399.01,99632262,394.70018,389.1678301213199,402.61524274809705,51.84878330803033,1.4942286149052961,-0.06635890354137719,1.5605875184466733
2023-01-19 05:00:00+00:00,388.64,391.08,387.26,548675,389.36,86958919,389.190535,389.14713090087605,402.4761856063249,48.843014475220535,1.1705433447153268,0.18102154610996363,0.9895217986053633
2023-01-20 05:00:00+00:00,395.88,396.04,388.38,504225,390.1,91540638,392.969496,389.4111649831946,402.4105519186998,55.84575256946659,1.4811541063075992,0.4410480581494908,1.0401060481581084
2023-01-23 05:00:00+00:00,400.63,402.645,395.72,568459,396.72,84178797,400.082313,389.85111929757915,402.3928349841854,59.73961487743849,2.086548245944755,0.7701480957085436,1.3164001502362113
2023-01-24 05:00:00+00:00,400.2,401.15,397.64,434104,398.88,59524911,399.84265,390.2569577564976,402.3710157306114,59.2303869628817,2.5027795719175288,1.1166743909503407,1.386105180967188
2023-01-25 05:00:00+00:00,400.35,400.7,393.56,583223,395.95,84800251,397.312324,390.6527633346742,402.3509061213516,59.360525330898504,2.8123308435837657,1.4558056814770257,1.35652516210674
2023-01-26 05:00:00+00:00,404.75,404.92,400.03,521284,403.13,72287425,402.67866,391.20559614507914,402.3747777022337,63.08307411024616,3.373804565332705,1.8394054582481616,1.5343991070845433
2023-01-27 05:00:00+00:00,405.68,408.16,403.44,494449,403.655,68270538,405.931049,391.7732198256643,402.4076654862911,63.83707323085928,3.849445748294613,2.241413516257452,1.6080322320371612
2023-01-30 05:00:00+00:00,400.59,405.13,400.28,514525,402.8,74202018,402.146956,392.11897591093236,402.3895792625469,56.97790713008349,3.7721908831132396,2.54756898962861,1.2246218934846298
2023-01-31 05:00:00+00:00,406.48,406.53,400.77,512621,401.13,86811786,404.063925,392.6821533261899,402.4302799664021,62.058300372490855,4.1385331866536035,2.8657618290336084,1.272771357619995
2023-02-01 05:00:00+00:00,410.8,413.67,402.35,833210,405.211,101459155,407.75213,393.39265711731974,402.51356076275636,65.2953312027045,4.723006123197706,3.237210687866428,1.4857954353312781
2023-02-02 05:00:00+00:00,416.78,418.31,412.88,724700,414.86,101654463,415.630859,394.30980781860137,402.65551538203243,69.21117444320407,5.604140120510692,3.710596574395281,1.8935435461154113
2023-02-03 05:00:00+00:00,412.35,416.97,411.09,662995,411.59,94630250,413.730363,395.01726633551897,402.75197791554456,63.49549900172543,5.877232111334138,4.143923681783052,1.7333084295510854
2023-02-06 05:00:00+00:00,409.83,411.29,408.1,461546,409.79,60295325,409.912605,395.5981578517731,402.8224059959869,60.43788876315226,5.823190427662041,4.47977703095885,1.3434133967031912
2023-02-07 05:00:00+00:00,415.19,416.49,407.57,695519,408.87,90990745,411.944012,396.3664653869977,402.9454666328428,64.36819131656405,6.142067280310243,4.812235080829129,1.329832199481114
2023-02-08 05:00:00+00:00,410.65,414.53,409.93,529228,413.13,76227462,411.627628,396.9266039992723,403.0221286563966,59.01983580896691,5.959739261384357,5.041735916940175,0.9180033444441813
2023-02-09 05:00:00+00:00,407.09,414.57,405.81,566609,414.41,78694859,409.784453,397.32516854832045,403.0626049881738,55.15016013356174,5.464983813378296,5.126385496227799,0.33859831715049715
2023-02-10 05:00:00+00:00,408.04,408.44,405.01,488396,405.86,70726597,406.937113,397.74535801701376,403.11213130669944,55.97960738606661,5.090859359089961,5.119280268800233,-0.028420909710271225
2023-02-13 05:00:00+00:00,412.83,412.97,408.24,426599,408.72,64913539,411.58948,398.33691260458187,403.2088265175781,59.99677096327577,5.121834679985511,5.119791151037289,0.0020435289482225727
2023-02-14 05:00:00+00:00,412.64,415.05,408.511,627808,411.24,88389313,411.963394,398.8978179926375,403.3026690397912,59.76379744367121,5.072577912254303,5.110348503280692,-0.0377705910263888
2023-02-15 05:00:00+00:00,413.98,414.06,409.47,427502,410.35,61685279,412.009387,399.4892761105733,403.4089111388978,60.91647616957829,5.08307385876401,5.104893574377355,-0.02181971561334528
2023-02-16 05:00:00+00:00,408.28,412.91,408.14,583413,408.79,76431469,410.355226,399.8340103807469,403.4573796847794,53.849585141588484,4.5786695563568856,4.999648770773261,-0.4209792144163753
2023-02-17 05:00:00+00:00,407.26,407.51,404.05,561230,406.06,89166502,405.822796,400.12522565993334,403.49521670284133,52.67202356944659,4.049934908529622,4.809705998324533,-0.7597710897949117
2023-02-21 05:00:00+00:00,399.09,404.16,398.82,559129,403.06,82655924,400.691052,400.08462857523006,403.45138370082304,44.31326824517839,2.9377931199637715,4.435323422652381,-1.4975303026886095
2023-02-22 05:00:00+00:00,398.54,401.13,397.02,568097,399.52,83742293,398.939363,400.0240549056132,403.40251421126266,43.80924255831687,1.9891031930820873,3.9460793767383224,-1.9569761836562352
2023-02-23 05:00:00+00:00,400.66,402.2,396.25,740996,401.56,96242399,399.539795,400.04899392892247,403.37522551264317,46.342655132358146,1.3922765758034643,3.435318816551351,-2.0430422407478868
2023-02-24 05:00:00+00:00,396.38,397.25,393.64,753684,395.42,108144871,395.377676,399.9051118140628,403.30562127868654,42.20549244870872,0.567386473083161,2.8617323478577132,-2.294345874774552
2023-02-27 05:00:00+00:00,397.73,401.29,396.75,592301,399.87,80444736,398.74887,399.8198133115506,403.2501424599931,43.90651013716204,0.02233141855208487,2.2938521619965875,-2.2715207434445026
2023-02-28 05:00:00+00:00,396.26,399.28,396.15,600688,397.23,96438567,397.587043,399.68021278952904,403.18058880367477,42.44169365481384,-0.5222254636993853,1.730636636857393,-2.2528621005567784
2023-03-01 05:00:00+00:00,394.74,396.69,393.38,699148,395.41,99706823,394.998211,399.4864789546456,403.0966028454293,40.92143970535009,-1.0641748675864164,1.1716743359686315,-2.235849203555048
2023-03-02 05:00:00+00:00,397.81,398.69,392.33,612512,392.68,85404726,395.376373,399.42073468191444,403.04399983204195,45.19165337157297,-1.2317514675824555,0.6909891752584142,-1.9227406428408695
2023-03-03 05:00:00+00:00,404.19,404.45,399.03,642924,399.71,90032260,402.193907,399.60776469438844,403.05540281878785,52.82323942799285,-0.8400607528490127,0.3847791896369288,-1.2248399424859415
2023-03-06 05:00:00+00:00,404.47,407.45,404.01,539397,405.05,72795946,405.601533,399.7984405887262,403.0694784126308,53.13167860811699,-0.501271038994048,0.20756914391073344,-0.7088401829047815
2023-03-07 05:00:00+00:00,398.27,404.67,397.625,776311,404.42,108310596,400.153357,399.73850174210946,403.0217224085251,45.96544110683575,-0.7247119066121286,0.021112933806161027,-0.7458248404182897
2023-03-08 05:00:00+00:00,398.92,399.71,396.59,578078,398.39,74746632,398.186276,399.70640363457574,402.9809092502313,46.77593923678512,-0.8396617384312322,-0.15104200064131762,-0.6886197377899146
2023-03-09 05:00:00+00:00,391.56,401.48,390.53,849092,399.74,111945322,395.581285,399.3869368253767,402.8672683621693,39.543220395338906,-1.507275860358618,-0.4222887725847777,-1.0849870877738403
2023-03-10 05:00:00+00:00,385.91,393.16,384.32,1382948,390.99,189443810,388.153271,398.8584294988914,402.69853932373974,35.061315927307504,-2.4638706754258237,-0.830605153152987,-1.6332655222728367
2023-03-13 04:00:00+00:00,385.36,390.39,380.65,1390572,381.81,157748594,386.165088,398.3290793224643,402.52601654439906,34.649609328994515,-3.2291358932087064,-1.310311301164131,-1.9188245920445754
2023-03-14 04:00:00+00:00,391.73,393.45,387.05,1032582,390.5,149752357,390.723432,398.07029189805394,402.41859349420605,42.99814036286061,-3.2837552416914946,-1.7050000892696038,-1.5787551524218908
2023-03-15 04:00:00+00:00,389.28,389.49,383.71,1334145,385.89,172976539,386.723831,397.7255745687185,402.2878612206319,40.83726432182152,-3.4845680618225288,-2.0609136837801887,-1.42365437804234
2023-03-16 04:00:00+00:00,396.11,396.47,386.29,999801,386.82,143753940,392.935123,397.6622187032786,402.2263899647052,48.59329086523516,-3.0573465612206974,-2.2602002592682906,-0.7971463019524068
2023-03-17 04:00:00+00:00,389.99,394.4,388.55,919378,393.22,140069974,390.746594,397.3613473815814,402.1046348406783,43.136343443653054,-3.175992433270892,-2.4433586940688112,-0.7326337392020807
2023-03-20 04:00:00+00:00,393.74,394.17,390.07,725425,390.8,93055783,392.564275,397.2193337587743,402.0214046432586,47.05941914587254,-2.933609655723103,-2.5414088863996698,-0.3922007693234333
2023-03-21 04:00:00+00:00,398.91,399.41,395.58,629617,397.24,91524248,397.454895,397.2856343956851,401.9904453930769,51.97837285656913,-2.2978555176929945,-2.492698212658335,0.19484269496534035
2023-03-22 04:00:00+00:00,392.11,402.49,392.07,874190,398.73,111746583,397.986282,397.0826683409524,401.8921325035936,45.933137694005126,-2.316021301085982,-2.4573628303438646,0.14134152925788257
2023-03-23 04:00:00+00:00,393.17,399.29,390.35,871935,395.09,119351319,394.846128,396.92923036679747,401.80534511549814,46.96853207617327,-2.219301942763309,-2.4097506528277535,0.19044871006444453
2023-03-24 04:00:00+00:00,395.75,395.84,389.4,806051,391.841,107684280,392.872352,396.88298603868776,401.74509292529416,49.50328864332511,-1.9124215116813161,-2.310284824598466,0.39786331291715005
2023-03-27 04:00:00+00:00,396.49,398.92,395.56,569544,398.12,74010408,397.047641,396.86757482148437,401.69280344345043,50.237967290738524,-1.5911628091335501,-2.1664604215054832,0.5752976123719331
2023-03-28 04:00:00+00:00,395.6,396.49,393.69,494862,395.77,62871680,395.150028,396.8178660049556,401.63217853356537,49.30878359263276,-1.392328636947866,-2.01163406459396,0.6193054276460939
2023-03-29 04:00:00+00:00,401.35,401.6,398.68,553838,399.925,77497876,400.203727,396.9955967498593,401.62937078696274,55.088300444641234,-0.7619904264098523,-1.7617053369571385,0.9997149105472862
2023-03-30 04:00:00+00:00,403.7,404.35,401.76,516344,404.09,69840049,403.277749,397.2585145243746,401.64997406271436,57.234344605653554,-0.07198766400637169,-1.4237618023669854,1.3517741383606137
2023-03-31 04:00:00+00:00,409.39,409.7,404.55,694257,404.66,111956715,407.434197,397.7342590528305,401.7269892461699,61.972468249448674,0.9233362970105645,-0.9543421824914754,1.8776784795020398
2023-04-03 04:00:00+00:00,410.95,411.37,408.44,569791,408.85,67391097,409.98359,398.2525234036999,401.8187604974518,63.17702467817474,1.817070610661915,-0.4000596238607974,2.2171302345227124
2023-04-04 04:00:00+00:00,408.67,411.92,407.24,537050,411.62,66601534,409.142902,398.66105189767245,401.8869320347906,60.17680490292042,2.3147021030022756,0.1428927215118172,2.1718093814904584
2023-04-05 04:00:00+00:00,407.6,408.7,405.88,524249,407.91,65200243,407.224848,399.01159888207746,401.9437784822057,58.76635942932476,2.5928498294455835,0.6328841430985706,1.959965686347013
2023-04-06 04:00:00+00:00,409.19,409.48,405.678,482110,406.77,63743345,407.996383,399.41075186709406,402.0158801888504,60.257042729402876,2.9080612979759053,1.0879195740740375,1.8201417239018678
2023-04-10 04:00:00+00:00,409.61,409.69,405.97,468057,406.61,63681042,407.832289,399.81072238211,402.0914435700559,60.66160667205504,3.155385824055486,1.5014128240703273,1.6539729999851587
2023-04-11 04:00:00+00:00,409.72,411.18,408.92,402951,410.26,59297945,410.065427,400.1993215043802,402.1673496041847,60.77422953263448,3.321974716863622,1.8655252026289864,1.4564495142346354
2023-04-12 04:00:00+00:00,408.05,412.17,407.44,639356,411.87,86420379,409.703665,400.50719124930646,402.225883438969,58.05672104629024,3.2814164452248065,2.1487034511481506,1.1327129940766558
2023-04-13 04:00:00+00:00,413.47,413.84,407.9922,566796,409.18,85814754,411.780016,401.0155366905101,402.33776519579516,63.72584835955657,3.644609634735957,2.447884687865712,1.196724946870245
2023-04-14 04:00:00+00:00,412.46,415.09,410.06,592073,412.81,78135828,412.133862,401.4643391732352,402.43848395006586,62.04296828147525,3.8070588899400377,2.7197195282805775,1.0873393616594602
2023-04-17 04:00:00+00:00,413.94,413.96,411.085,477935,412.37,66424139,412.522809,401.95358077428483,402.5529268958364,63.56149728639713,4.009011339003678,2.9775778904251977,1.03143344857848
2023-04-18 04:00:00+00:00,414.21,415.72,412.7802,493081,415.58,63559997,414.06363,402.43422466548935,402.6689176729922,63.84566709427122,4.143087914891169,3.2106798953183917,0.9324080195727769
2023-04-19 04:00:00+00:00,414.14,415.08,412.16,420720,412.22,55227330,413.658114,402.89327467860744,402.7830577956491,63.70695216715926,4.195334942553529,3.4076109047654195,0.7877240377881098
2023-04-20 04:00:00+00:00,411.88,413.7,410.27,546274,411.21,75840359,411.935504,403.24569527944635,402.8735746335033,59.23243251598615,4.008174238385266,3.527723571489389,0.48045066689587657
2023-04-21 04:00:00+00:00,412.2,412.68,410.17,480045,412.19,73434638,411.703492,403.59684448417397,402.9663748859063,59.66442290917853,3.8413882252803546,3.5904565022475827,0.2509317230327719
2023-04-24 04:00:00+00:00,412.63,413.07,410.6,463295,411.99,64332095,412.026933,403.9510858769515,403.0625303596784,60.27359737420738,3.70124091330041,3.6126133844581485,0.08862752884226133
2023-04-25 04:00:00+00:00,406.08,411.16,406.02,611558,410.58,97766721,408.10173,404.03457270530635,403.092554933214,48.305888454927526,3.0267523821104874,3.4954411839886164,-0.468688801878129
2023-04-26 04:00:00+00:00,404.36,407.84,403.78,571685,406.72,80447049,405.666106,404.04733456000025,403.1051663269134,45.73768226486339,2.3266060698435354,3.2616741611596005,-0.9350680913160652
2023-04-27 04:00:00+00:00,412.41,412.69,406.74,614869,407.0,92968369,410.230423,404.375282224314,403.1977517365958,57.205273129046084,2.393709602171839,3.088081249362048,-0.6943716471902093
2023-04-28 04:00:00+00:00,415.93,415.94,411.43,611065,411.49,89312589,414.408081,404.82840841159583,403.3244407740426,61.078678041381814,2.69980257362937,3.010425514215513,-0.31062294058614315
2023-05-01 04:00:00+00:00,415.51,417.62,415.265,502374,415.47,62122254,416.254411,405.24729435623914,403.4456901195745,60.376476601578545,2.875347749858122,2.983409961344035,-0.1080622114859131
2023-05-02 04:00:00+00:00,410.84,414.82,407.82,750845,414.77,103998484,410.494823,405.4666161461906,403.5192653422653,53.0705109028657,2.6075800360788435,2.908243976290997,-0.3006639402121536
2023-05-03 04:00:00+00:00,408.02,413.87,407.77,737915,411.36,91531769,410.858464,405.56674884634,403.5640487716955,49.198978813388706,2.143117239971673,2.7552186290271323,-0.6121013890554594
2023-05-04 04:00:00+00:00,405.13,407.27,403.74,716763,406.93,94901863,405.369131,405.54962144060113,403.57963037595727,45.533005256690764,1.5242575878652929,2.509026420794765,-0.9847688329294719
2023-05-05 04:00:00+00:00,412.63,413.72,408.64,577848,408.91,87832433,411.604143,405.82728334489127,403.6696838050522,54.920691909058384,1.6203161785185785,2.331284372339528,-0.7109681938209493
2023-05-08 04:00:00+00:00,412.74,413.24,411.28,422762,412.97,50046768,412.479657,406.0983702725426,403.75993570748955,55.04307962516446,1.685885545229553,2.202204606917533,-0.5163190616879803
2023-05-09 04:00:00+00:00,410.93,412.09,410.6894,385994,411.13,49220119,411.300577,406.2878459481292,403.8312796307981,52.51653359838338,1.5736577209121947,2.076495229716466,-0.5028375088042711
2023-05-10 04:00:00+00:00,412.85,414.535,408.87,691578,413.88,96142922,411.955869,406.54518532271237,403.9210181419345,54.88233581586102,1.620958910168838,1.9853879658069404,-0.36442905563810246
2023-05-11 04:00:00+00:00,412.13,412.43,409.97,530526,411.95,70157064,411.350862,406.7641976629982,404.00269955345755,53.79982356228101,1.5821098828323557,1.9047323492120236,-0.32262246637966796
2023-05-12 04:00:00+00:00,411.59,413.64,409.07,500185,413.42,70441226,410.98957,406.9534448134688,404.0781950802888,52.956172669270195,1.490565945371202,1.8218990684438594,-0.3313331230726575
2023-05-15 04:00:00+00:00,413.01,413.43,410.23,427865,412.22,54289383,412.048136,407.1909567815681,404.16706876108196,54.95646581016292,1.5151333340228348,1.7605459215596546,-0.24541258753681983
